date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:57	57912/57912	---M--	200	added ('OK')	text/css	etag:%22e238-5d3350e3d2b8b%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from http://localhost/profile/)
11:28:58	669/669	---M--	200	added ('OK')	text/css	etag:%2229d-5d3350e3d36c7%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from http://localhost/profile/)
11:28:58	675/675	---M--	200	added ('OK')	text/css	etag:%222a3-5d3350e3d1eb5%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from http://localhost/profile/)
11:29:01	810/810	---M--	200	added ('OK')	text/xml	date:Sat,%2018%20Dec%202021%2005:59:00%20GMT	http://localhost/profile/xmlrpc.php?rsd	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/xmlrpc0db0.php	(from http://localhost/profile/)
11:29:01	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0%22	http://localhost/profile/wp-includes/wlwmanifest.xml	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-includes/wlwmanifest.xml	(from http://localhost/profile/)
11:29:02	2221/2221	---M--	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2005:59:01%20GMT	http://localhost/profile/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fprofile%2F	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/oembed/1.0/embeddaae.json	(from http://localhost/profile/)
11:29:03	2311/2311	---M--	200	added ('OK')	text/xml	date:Sat,%2018%20Dec%202021%2005:59:02%20GMT	http://localhost/profile/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fprofile%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/oembed/1.0/embed1169	(from http://localhost/profile/)
11:29:03	4276/4276	---M--	200	added ('OK')	image/png	etag:%2210b4-5d3654a4529b1%22	http://localhost/profile/wp-content/uploads/2021/12/cropped-A.anand-removebg-preview.png	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/12/cropped-A.anand-removebg-preview.png	(from http://localhost/profile/)
11:29:06	56380/56380	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2005:58:58%20GMT	http://localhost/profile/wp-json/wp/v2/pages/6	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/wp/v2/pages/6.json	(from http://localhost/profile/)
11:29:09	33511/33511	---M--	200	added ('OK')	image/jpeg	etag:%2282e7-5d342debb1ea0%22	http://localhost/profile/wp-content/uploads/2021/05/portfolio-01-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/portfolio-01-free-img.jpg	(from http://localhost/profile/)
11:29:12	30418/30418	---M--	200	added ('OK')	image/jpeg	etag:%2276d2-5d342decd7caa%22	http://localhost/profile/wp-content/uploads/2021/05/portfolio-03-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/portfolio-03-free-img.jpg	(from http://localhost/profile/)
11:29:15	136538/136538	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2005:58:59%20GMT	http://localhost/profile/wp-json/	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/index.html	(from http://localhost/profile/)
11:29:15	123206/123206	---MC-	200	added ('OK')	text/html	date:Sat,%2018%20Dec%202021%2005:59:09%20GMT	http://localhost/profile/about/	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/about/index.html	(from http://localhost/profile/)
11:29:22	115523/115523	---MC-	200	added ('OK')	text/html	date:Sat,%2018%20Dec%202021%2005:59:15%20GMT	http://localhost/profile/services/	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/services/index.html	(from http://localhost/profile/)
11:29:22	51334/51334	---M--	200	added ('OK')	image/jpeg	etag:%22c886-5d342dec41985%22	http://localhost/profile/wp-content/uploads/2021/05/portfolio-02-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/portfolio-02-free-img.jpg	(from http://localhost/profile/)
11:29:22	33655/33655	---M--	200	added ('OK')	image/jpeg	etag:%228377-5d342dee36a84%22	http://localhost/profile/wp-content/uploads/2021/05/portfolio-05-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/portfolio-05-free-img.jpg	(from http://localhost/profile/)
11:29:29	38706/38706	---M--	200	added ('OK')	image/jpeg	etag:%229732-5d342ded99ed7%22	http://localhost/profile/wp-content/uploads/2021/05/portfolio-04-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/portfolio-04-free-img.jpg	(from http://localhost/profile/)
11:29:29	114229/114229	---MC-	200	added ('OK')	text/html	date:Sat,%2018%20Dec%202021%2005:59:22%20GMT	http://localhost/profile/portfolio/	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/portfolio/index.html	(from http://localhost/profile/)
11:29:29	108814/108814	---MC-	200	added ('OK')	text/html	date:Sat,%2018%20Dec%202021%2005:59:22%20GMT	http://localhost/profile/contact/	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/contact/index.html	(from http://localhost/profile/)
11:29:30	993/993	---M--	200	added ('OK')	text/css	etag:%223e1-5d342de23ff01%22	http://localhost/profile/wp-content/themes/astra/assets/css/minified/galleries.min.css?ver=3.7.5	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/themes/astra/assets/css/minified/galleries.min3430.css	(from http://localhost/profile/)
11:29:30	18468/18468	---M--	200	added ('OK')	text/css	etag:%224824-5d3350e3c5805%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.5.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/animations/animations.min3b71.css	(from http://localhost/profile/)
11:29:31	1426/1426	---M--	200	added ('OK')	application/javascript	etag:%22592-5b83cfce57d00%22	http://localhost/profile/wp-includes/js/wp-embed.min.js?ver=5.8.2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-includes/js/wp-embed.min080f.js	(from http://localhost/profile/)
11:29:32	4702/4702	---M--	200	added ('OK')	application/javascript	etag:%22125e-5d35123527966%22	http://localhost/profile/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.4.1	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min5589.js	(from http://localhost/profile/)
11:29:33	4905/4905	---M--	200	added ('OK')	application/javascript	etag:%221329-5d3350e3c2560%22	http://localhost/profile/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.5.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/js/webpack.runtime.min3b71.js	(from http://localhost/profile/)
11:29:33	15974/15974	---M--	200	added ('OK')	application/javascript	etag:%223e66-5d342de261c97%22	http://localhost/profile/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=3.7.5	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/themes/astra/assets/js/minified/frontend.min3430.js	(from http://localhost/profile/)
11:29:33	28095/28095	---M--	200	added ('OK')	image/jpeg	etag:%226dbf-5d342def00559%22	http://localhost/profile/wp-content/uploads/2021/05/portfolio-06-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/portfolio-06-free-img.jpg	(from http://localhost/profile/)
11:29:35	11224/11224	---M--	200	added ('OK')	application/javascript	etag:%222bd8-5b45debe27b80%22	http://localhost/profile/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-includes/js/jquery/jquery-migrate.mind617.js	(from http://localhost/profile/)
11:29:36	14235/14235	---M--	200	added ('OK')	application/javascript	etag:%22379b-5d3350e3b7610%22	http://localhost/profile/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.5.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/js/frontend-modules.min3b71.js	(from http://localhost/profile/)
11:29:38	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-5d3350e40dd18%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/profile/)
11:29:39	19900/19900	---M--	200	added ('OK')	application/javascript	etag:%224dbc-5d351234fd1a1%22	http://localhost/profile/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.4.1	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor-pro/assets/js/frontend.min5589.js	(from http://localhost/profile/)
11:29:42	20787/20787	---M--	200	added ('OK')	application/javascript	etag:%225133-5bdd334ac27c0%22	http://localhost/profile/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-includes/js/jquery/ui/core.min35d0.js	(from http://localhost/profile/)
11:29:45	36881/36881	---M--	200	added ('OK')	application/javascript	etag:%229011-5d3350e3bac9a%22	http://localhost/profile/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.5.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/js/frontend.min3b71.js	(from http://localhost/profile/)
11:29:46	23779/23779	---M--	200	added ('OK')	application/javascript	etag:%225ce3-5d351234fa669%22	http://localhost/profile/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.4.1	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min5589.js	(from http://localhost/profile/)
11:29:46	1340/1340	---M--	200	added ('OK')	application/javascript	etag:%2253c-5c59844787880%22	http://localhost/profile/wp-includes/js/wp-util.min.js?ver=5.8.2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-includes/js/wp-util.min080f.js	(from http://localhost/profile/)
11:29:47	754/754	---M--	200	added ('OK')	application/javascript	etag:%222f2-5d33511314737%22	http://localhost/profile/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.7.1.2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min2739.js	(from http://localhost/profile/)
11:29:47	89521/89521	---M--	200	added ('OK')	application/javascript	etag:%2215db1-5bd3006388300%22	http://localhost/profile/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-includes/js/jquery/jquery.minaf6c.js	(from http://localhost/profile/)
11:29:48	19076/19076	---M--	200	added ('OK')	application/javascript	etag:%224a84-5c354d4d5bdc0%22	http://localhost/profile/wp-includes/js/underscore.min.js?ver=1.13.1	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-includes/js/underscore.min0028.js	(from http://localhost/profile/)
11:30:02	91472/91472	---M--	200	added ('OK')	font/woff2	etag:%2216550-5d3350e3ce82a%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.13.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc387.woff2	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.13.0)
11:30:06	112104/112104	---M--	200	added ('OK')	font/woff	etag:%221b5e8-5d3350e3ce445%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.13.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc387.woff	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.13.0)
11:30:06	313411/313411	---M--	200	added ('OK')	image/svg+xml	etag:%224c843-5d3350e3cdc7a%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.13.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc387.svg	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.13.0)
11:30:18	57445/57445	---M--	200	added ('OK')	image/png	etag:%22e065-5d342def6e684%22	http://localhost/profile/wp-content/uploads/2021/05/bg-02-free-img.png	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/bg-02-free-img.png	(from http://localhost/profile/wp-content/uploads/elementor/css/post-6.css?ver=1639734357)
11:30:22	208060/208060	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2232cbc-5d3350e3cd8c1%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.13.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc387.eot	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.13.0)
11:30:30	530334/530334	---M--	200	added ('OK')	image/png	etag:%228179e-5d33d3467b3fc%22	http://localhost/profile/wp-content/uploads/2021/12/Snapchat-446033947-modified.png	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/12/Snapchat-446033947-modified.png	(from http://localhost/profile/)
11:30:38	207900/207900	---M--	200	added ('OK')	font/ttf	etag:%2232c1c-5d3350e3ce060%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.13.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc387.ttf	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.13.0)
11:30:42	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-5d3350e3e98e9%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:30:55	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5d3350e3df115%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:30:59	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-5d3350e3e0490%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:30:59	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-5d3350e3dfa69%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:31:12	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5d3350e3df115%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:31:22	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5d3350e3dba8a%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:31:24	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-5d3350e3de180%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:31:29	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-5d3350e3e00cc%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:31:39	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2215fcc-5d3350e3ddd9b%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:31:39	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%22b6819-5d3350e3dc255%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:31:40	25118/25118	---M--	200	added ('OK')	text/css	etag:%22621e-5d3655ab70075%22	http://localhost/profile/wp-content/uploads/elementor/css/post-10.css?ver=1639807150	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/elementor/css/post-109bd5.css	(from http://localhost/profile/about/)
11:31:45	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5d3350e3dba8a%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:31:47	2238/2238	---M--	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2006:01:46%20GMT	http://localhost/profile/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fprofile%2Fabout%2F	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/oembed/1.0/embed46f4.json	(from http://localhost/profile/about/)
11:31:47	32847/32847	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2006:01:40%20GMT	http://localhost/profile/wp-json/wp/v2/pages/10	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/wp/v2/pages/10.json	(from http://localhost/profile/about/)
11:31:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Dec%202021%2006:01:47%20GMT	http://localhost/profile/?p=10	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/index64b4.html	(from http://localhost/profile/about/)
11:31:48	2326/2326	---M--	200	added ('OK')	text/xml	date:Sat,%2018%20Dec%202021%2006:01:47%20GMT	http://localhost/profile/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fprofile%2Fabout%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/oembed/1.0/embed7da4	(from http://localhost/profile/about/)
11:31:49	19081/19081	---M--	200	added ('OK')	text/css	etag:%224a89-5d3655b14f590%22	http://localhost/profile/wp-content/uploads/elementor/css/post-517.css?ver=1639807156	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/elementor/css/post-5177241.css	(from http://localhost/profile/services/)
11:31:50	677/677	---M--	200	added ('OK')	text/css	etag:%222a5-5d3350e3d2e4b%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from http://localhost/profile/services/)
11:31:52	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%2220b98-5d3350e3dd9b5%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:31:53	28530/28530	---M--	200	added ('OK')	image/jpeg	etag:%226f72-5d342df52cb3b%22	http://localhost/profile/wp-content/uploads/2021/05/bg-06-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/bg-06-free-img.jpg	(from http://localhost/profile/about/)
11:31:53	2253/2253	---M--	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2006:01:52%20GMT	http://localhost/profile/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fprofile%2Fservices%2F	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/oembed/1.0/embed3f50.json	(from http://localhost/profile/services/)
11:31:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Dec%202021%2006:01:53%20GMT	http://localhost/profile/?p=517	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/index728e.html	(from http://localhost/profile/services/)
11:31:54	24188/24188	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2006:01:50%20GMT	http://localhost/profile/wp-json/wp/v2/pages/517	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/wp/v2/pages/517.json	(from http://localhost/profile/services/)
